index,ok,http_status,error,local_wall_ms,request_id,latency_ms,queue_wait_ms,batch_exec_ms,batch_requests,batch_prompts,batch_target_tokens,batch_max_sequence_length,audio_duration_s,rtf,text
75,True,200,,13303.953018039465,27e1649eb3bc,6548.22,5271.08,1264.57,8,8,800,128,4.2,1.5591,The server should process many users together. This request helps validate that.
76,True,200,,13307.605922222137,0bee35c30865,6550.18,5270.72,1264.57,8,8,800,128,4.2,1.5596,Hello there. This is a short batching benchmark request.
77,True,200,,13305.352325551212,5c8771ccdd20,6552.15,5269.76,1264.57,8,8,800,128,4.2,1.56,Fast response times matter. Efficient batching should reduce total queue pressure.
78,True,200,,13281.207893043756,3dd39c33eafe,6549.56,5270.07,1264.57,8,8,800,128,4.2,1.5594,The server should process many users together. This request helps validate that.
79,True,200,,13255.97432255745,b9b4a8d0e4ec,6546.65,5266.31,1264.57,8,8,800,128,4.2,1.5587,Fast response times matter. Efficient batching should reduce total queue pressure.
80,True,200,,13207.236899994314,e6a41be63ad4,6539.96,5266.59,1264.57,8,8,800,128,4.2,1.5571,Please read these two short sentences. They are meant for batching tests.
81,True,200,,13209.372294135392,a0aa883d4537,6549.37,5264.88,1264.57,8,8,800,128,4.2,1.5594,Fast response times matter. Efficient batching should reduce total queue pressure.
82,True,200,,14497.071460820735,6a0bae051c5f,6552.0,5223.07,1316.94,8,8,800,130,4.2,1.56,This is another compact request. It is intentionally short for concurrency tests.
83,True,200,,14475.190425291657,fa5bcd82103b,6554.18,5221.77,1316.94,8,8,800,130,4.2,1.5605,OmniVoice is running on a GPU server. This request checks queue behavior.
84,True,200,,14441.06593169272,bc9368b0f6a3,6553.51,5216.84,1316.94,8,8,800,130,4.2,1.5604,OmniVoice is running on a GPU server. This request checks queue behavior.
85,True,200,,14331.908120773733,3baff77c8ef4,6544.67,5212.08,1316.94,8,8,800,130,4.2,1.5583,The weather looks nice today. Please speak this naturally and clearly.
86,True,200,,14285.302750766277,bdc358886c5a,6540.52,5210.07,1316.94,8,8,800,130,4.2,1.5573,We are measuring API throughput. Keep the delivery smooth and even.
87,True,200,,14252.819423563778,a196030ffff8,6538.18,5210.43,1316.94,8,8,800,130,4.2,1.5567,Hello there. This is a short batching benchmark request.
88,True,200,,14256.810430437326,4654a10ab686,6541.49,5210.66,1316.94,8,8,800,130,4.2,1.5575,We are measuring API throughput. Keep the delivery smooth and even.
89,True,200,,14242.677439004183,e4a5b3fc5eca,6537.55,5207.71,1316.94,8,8,800,130,4.2,1.5566,Please read these two short sentences. They are meant for batching tests.
90,True,200,,15550.681571476161,077d8f276606,6564.24,5222.88,1314.61,8,8,800,130,4.2,1.5629,The weather looks nice today. Please speak this naturally and clearly.
91,True,200,,15543.964931741357,d459238a7fc6,6544.04,5216.56,1314.61,8,8,800,130,4.2,1.5581,This is a short test sentence. It should be easy to batch with others.
92,True,200,,15531.190636567771,a3cf80895d5e,6535.93,5208.12,1314.61,8,8,800,130,4.2,1.5562,The server should process many users together. This request helps validate that.
93,True,200,,15519.920572638512,36e37632e2d0,6535.62,5208.66,1314.61,8,8,800,130,4.2,1.5561,Fast response times matter. Efficient batching should reduce total queue pressure.
94,True,200,,15487.200235947967,897b52345cea,6531.98,5205.52,1314.61,8,8,800,130,4.2,1.5552,OmniVoice is running on a GPU server. This request checks queue behavior.
95,True,200,,15481.952057220042,22d21a856398,6529.1,5204.2,1314.61,8,8,800,130,4.2,1.5545,Hello there. This is a short batching benchmark request.
96,True,200,,15477.667542174459,ca530af7c31d,6533.15,5200.77,1314.61,8,8,800,130,4.2,1.5555,Fast response times matter. Efficient batching should reduce total queue pressure.
97,True,200,,15469.475002028048,8bf8c9dee64f,6532.53,5200.47,1314.61,8,8,800,130,4.2,1.5554,We are measuring API throughput. Keep the delivery smooth and even.
98,True,200,,16051.782256923616,8be61e44dd9c,5813.74,5214.89,592.38,3,3,300,128,4.2,1.3842,This benchmark uses one or two sentences. We want realistic short requests.
99,True,200,,16012.592881917953,a886bf6bbe81,5810.56,5207.78,592.38,3,3,300,128,4.2,1.3835,Please read these two short sentences. They are meant for batching tests.
100,True,200,,16004.8538884148,4118a8dd6411,5807.94,5206.47,592.38,3,3,300,128,4.2,1.3828,This is another compact request. It is intentionally short for concurrency tests.
