index,ok,http_status,error,local_wall_ms,request_id,latency_ms,queue_wait_ms,batch_exec_ms,batch_requests,batch_prompts,batch_target_tokens,batch_max_sequence_length,audio_duration_s,rtf,text
65,True,200,,12415.376342833042,27d6908fe782,8119.7,6072.22,2027.47,12,12,1200,130,4.2,1.9333,This is a short test sentence. It should be easy to batch with others.
66,True,200,,12391.704655252397,63ce527a2478,6107.29,4057.61,2027.47,12,12,1200,130,4.2,1.4541,This is another compact request. It is intentionally short for concurrency tests.
67,True,200,,12367.644442245364,d2abb0db3eb5,6103.41,4056.02,2027.47,12,12,1200,130,4.2,1.4532,We are measuring API throughput. Keep the delivery smooth and even.
68,True,200,,12349.67488143593,94696263dc70,6087.12,4048.01,2027.47,12,12,1200,130,4.2,1.4493,Fast response times matter. Efficient batching should reduce total queue pressure.
69,True,200,,12347.602407447994,870f63ba31e7,6092.29,4053.32,2027.47,12,12,1200,130,4.2,1.4505,Fast response times matter. Efficient batching should reduce total queue pressure.
70,True,200,,12347.786283120513,209dade94433,6099.95,4046.9,2027.47,12,12,1200,130,4.2,1.4524,Fast response times matter. Efficient batching should reduce total queue pressure.
71,True,200,,12325.55368822068,c55e6c3d5e47,6093.44,4040.64,2027.47,12,12,1200,130,4.2,1.4508,We are measuring API throughput. Keep the delivery smooth and even.
72,True,200,,12288.863032124937,b8e0cafc22bf,6092.23,4042.66,2027.47,12,12,1200,130,4.2,1.4505,Hello there. This is a short batching benchmark request.
73,True,200,,14304.241763427854,ca3656a0715f,8108.54,6079.37,2008.95,12,12,1200,130,4.2,1.9306,The server should process many users together. This request helps validate that.
74,True,200,,14291.388662531972,5852814f4830,8100.87,6074.3,2008.95,12,12,1200,130,4.2,1.9288,This is another compact request. It is intentionally short for concurrency tests.
75,True,200,,12273.545789532363,1beb701b730a,6092.75,4043.3,2027.47,12,12,1200,130,4.2,1.4507,The server should process many users together. This request helps validate that.
76,True,200,,14279.669282026589,6cdd5cb11d47,8096.71,6073.9,2008.95,12,12,1200,130,4.2,1.9278,Hello there. This is a short batching benchmark request.
77,True,200,,14284.612082876265,4eda06d26d1c,8102.09,6074.68,2008.95,12,12,1200,130,4.2,1.9291,Fast response times matter. Efficient batching should reduce total queue pressure.
78,True,200,,14260.707125999033,06c16f52e5f9,6089.09,4061.94,2008.95,12,12,1200,130,4.2,1.4498,The server should process many users together. This request helps validate that.
79,True,200,,14228.735582903028,eb3b565f39da,6080.02,4055.47,2008.95,12,12,1200,130,4.2,1.4476,Fast response times matter. Efficient batching should reduce total queue pressure.
80,True,200,,14195.950731635094,34c305efdea2,6079.73,4053.72,2008.95,12,12,1200,130,4.2,1.4476,Please read these two short sentences. They are meant for batching tests.
81,True,200,,14188.15191462636,89299fca2162,6082.95,4054.6,2008.95,12,12,1200,130,4.2,1.4483,Fast response times matter. Efficient batching should reduce total queue pressure.
82,True,200,,14153.788714669645,dcef3b5aea82,6079.7,4054.07,2008.95,12,12,1200,130,4.2,1.4475,This is another compact request. It is intentionally short for concurrency tests.
83,True,200,,14110.124772414565,4bbd13916c9a,6069.67,4047.65,2008.95,12,12,1200,130,4.2,1.4452,OmniVoice is running on a GPU server. This request checks queue behavior.
84,True,200,,14088.529409840703,3cb25bf1b964,6070.0,4042.43,2008.95,12,12,1200,130,4.2,1.4452,OmniVoice is running on a GPU server. This request checks queue behavior.
85,True,200,,16007.709315046668,6a18aeff6a8e,8102.22,6069.28,2004.67,12,12,1200,130,4.2,1.9291,The weather looks nice today. Please speak this naturally and clearly.
86,True,200,,15971.461205743253,3783895ee515,8100.08,6068.2,2004.67,12,12,1200,130,4.2,1.9286,We are measuring API throughput. Keep the delivery smooth and even.
87,True,200,,15927.630888298154,f1827e0d706e,8089.89,6067.95,2004.67,12,12,1200,130,4.2,1.9262,Hello there. This is a short batching benchmark request.
88,True,200,,15939.258364029229,1c90f44cf4c4,8104.31,6068.32,2004.67,12,12,1200,130,4.2,1.9296,We are measuring API throughput. Keep the delivery smooth and even.
89,True,200,,13896.01709973067,fd821ba53fb5,6080.28,4042.68,2008.95,12,12,1200,130,4.2,1.4477,Please read these two short sentences. They are meant for batching tests.
90,True,200,,15890.592378564179,252d44844379,6083.75,4055.73,2004.67,12,12,1200,130,4.2,1.4485,The weather looks nice today. Please speak this naturally and clearly.
91,True,200,,15888.321436010301,b98a4833d956,6085.84,4055.94,2004.67,12,12,1200,130,4.2,1.449,This is a short test sentence. It should be easy to batch with others.
92,True,200,,15884.23176575452,e8080bf27c74,6080.91,4050.26,2004.67,12,12,1200,130,4.2,1.4478,The server should process many users together. This request helps validate that.
93,True,200,,15870.845354162157,3684663e8785,6082.84,4048.99,2004.67,12,12,1200,130,4.2,1.4483,Fast response times matter. Efficient batching should reduce total queue pressure.
94,True,200,,15830.215304158628,1387cadf97c9,6076.11,4050.38,2004.67,12,12,1200,130,4.2,1.4467,OmniVoice is running on a GPU server. This request checks queue behavior.
95,True,200,,16459.01934057474,fe2bd91eb40c,6700.31,6055.26,635.67,3,3,300,128,4.2,1.5953,Hello there. This is a short batching benchmark request.
96,True,200,,15812.502744607627,f08b7351a02d,6064.52,4039.96,2004.67,12,12,1200,130,4.2,1.4439,Fast response times matter. Efficient batching should reduce total queue pressure.
97,True,200,,15819.724230095744,fc4b3dd9fcc7,6072.82,4038.39,2004.67,12,12,1200,130,4.2,1.4459,We are measuring API throughput. Keep the delivery smooth and even.
98,True,200,,16434.519002214074,7e83f837a79a,6698.31,6055.02,635.67,3,3,300,128,4.2,1.5948,This benchmark uses one or two sentences. We want realistic short requests.
99,True,200,,16393.116493709385,3a77508486ab,6697.82,6054.34,635.67,3,3,300,128,4.2,1.5947,Please read these two short sentences. They are meant for batching tests.
100,True,200,,15757.99925532192,28838dcb9dc9,6068.3,4038.92,2004.67,12,12,1200,130,4.2,1.4448,This is another compact request. It is intentionally short for concurrency tests.
