index,ok,http_status,error,local_wall_ms,request_id,latency_ms,queue_wait_ms,batch_exec_ms,batch_requests,batch_prompts,batch_target_tokens,batch_max_sequence_length,audio_duration_s,rtf,text
63,True,200,,10970.371563918889,e44ece28d5b4,6736.19,5398.66,1326.87,8,8,800,130,4.2,1.6039,Fast response times matter. Efficient batching should reduce total queue pressure.
64,True,200,,10970.883003436029,1f5563420f92,6737.91,5396.16,1326.87,8,8,800,130,4.2,1.6043,OmniVoice is running on a GPU server. This request checks queue behavior.
65,True,200,,10944.474535994232,37dc71edff86,6733.82,5395.78,1326.87,8,8,800,130,4.2,1.6033,This is a short test sentence. It should be easy to batch with others.
66,True,200,,12197.586157359183,fecfdf9bd882,6693.27,5413.89,1264.87,8,8,800,128,4.2,1.5936,This is another compact request. It is intentionally short for concurrency tests.
67,True,200,,12177.71908827126,dad0c59986cc,6689.3,5411.5,1264.87,8,8,800,128,4.2,1.5927,We are measuring API throughput. Keep the delivery smooth and even.
68,True,200,,12158.200983889401,061fb0bb8fa4,6681.69,5405.08,1264.87,8,8,800,128,4.2,1.5909,Fast response times matter. Efficient batching should reduce total queue pressure.
69,True,200,,12164.216564036906,be1697df5070,6683.11,5404.83,1264.87,8,8,800,128,4.2,1.5912,Fast response times matter. Efficient batching should reduce total queue pressure.
70,True,200,,12144.862184301019,c4f0a420a589,6681.52,5405.96,1264.87,8,8,800,128,4.2,1.5908,Fast response times matter. Efficient batching should reduce total queue pressure.
71,True,200,,12131.753254681826,d5947cc1a69c,6682.19,5401.54,1264.87,8,8,800,128,4.2,1.591,We are measuring API throughput. Keep the delivery smooth and even.
72,True,200,,12096.431151032448,93359a6ae22b,6680.21,5400.63,1264.87,8,8,800,128,4.2,1.5905,Hello there. This is a short batching benchmark request.
73,True,200,,12074.886981397867,ddcd95f0542a,6672.78,5399.12,1264.87,8,8,800,128,4.2,1.5888,The server should process many users together. This request helps validate that.
74,True,200,,13344.531719572842,a4cdbe51e55b,6634.73,5357.15,1269.43,8,8,800,128,4.2,1.5797,This is another compact request. It is intentionally short for concurrency tests.
75,True,200,,13348.49925339222,343c0be0b515,6630.1,5350.26,1269.43,8,8,800,128,4.2,1.5786,The server should process many users together. This request helps validate that.
76,True,200,,13343.228842131793,e71efc44bc3e,6625.88,5349.82,1269.43,8,8,800,128,4.2,1.5776,Hello there. This is a short batching benchmark request.
77,True,200,,13391.096596606076,b2f7bc7aa59a,6625.61,5344.35,1269.43,8,8,800,128,4.2,1.5775,Fast response times matter. Efficient batching should reduce total queue pressure.
78,True,200,,13369.579776190221,923b03fdd391,6625.51,5344.77,1269.43,8,8,800,128,4.2,1.5775,The server should process many users together. This request helps validate that.
79,True,200,,13343.620726838708,f0af73100ad9,6626.91,5344.58,1269.43,8,8,800,128,4.2,1.5778,Fast response times matter. Efficient batching should reduce total queue pressure.
80,True,200,,13310.268823988736,353db4824665,6622.88,5341.48,1269.43,8,8,800,128,4.2,1.5769,Please read these two short sentences. They are meant for batching tests.
81,True,200,,13247.144220396876,3bd3c8beffdf,6619.46,5340.08,1269.43,8,8,800,128,4.2,1.5761,Fast response times matter. Efficient batching should reduce total queue pressure.
82,True,200,,14605.451389215887,e1143099fea4,6680.35,5297.79,1369.02,8,8,800,130,4.2,1.5906,This is another compact request. It is intentionally short for concurrency tests.
83,True,200,,14573.36621452123,9deec6efdb70,6681.71,5249.28,1369.02,8,8,800,130,4.2,1.5909,OmniVoice is running on a GPU server. This request checks queue behavior.
84,True,200,,14524.28310457617,6aa57aad8744,6623.6,5244.17,1369.02,8,8,800,130,4.2,1.577,OmniVoice is running on a GPU server. This request checks queue behavior.
85,True,200,,14421.759907156229,879252f02bf7,6623.53,5243.38,1369.02,8,8,800,130,4.2,1.577,The weather looks nice today. Please speak this naturally and clearly.
86,True,200,,14391.944563947618,573fc642fabb,6627.39,5243.13,1369.02,8,8,800,130,4.2,1.5779,We are measuring API throughput. Keep the delivery smooth and even.
87,True,200,,14357.23397321999,09a5aa42fa4f,6618.49,5237.99,1369.02,8,8,800,130,4.2,1.5758,Hello there. This is a short batching benchmark request.
88,True,200,,14360.277813859284,7adbf0742fba,6625.38,5238.77,1369.02,8,8,800,130,4.2,1.5775,We are measuring API throughput. Keep the delivery smooth and even.
89,True,200,,14339.6619791165,6090f89d385a,6619.99,5237.75,1369.02,8,8,800,130,4.2,1.5762,Please read these two short sentences. They are meant for batching tests.
90,True,200,,15648.236475884914,00273834f1ed,6613.39,5277.35,1325.26,8,8,800,130,4.2,1.5746,The weather looks nice today. Please speak this naturally and clearly.
91,True,200,,15638.448947109282,41e389aea80e,6607.76,5271.68,1325.26,8,8,800,130,4.2,1.5733,This is a short test sentence. It should be easy to batch with others.
92,True,200,,15639.474195428193,cd7aaa1c39a4,6608.61,5269.8,1325.26,8,8,800,130,4.2,1.5735,The server should process many users together. This request helps validate that.
93,True,200,,15623.98632708937,acf7cf1fe005,6610.08,5267.94,1325.26,8,8,800,130,4.2,1.5738,Fast response times matter. Efficient batching should reduce total queue pressure.
94,True,200,,15600.117232650518,a99df242991a,6614.11,5268.31,1325.26,8,8,800,130,4.2,1.5748,OmniVoice is running on a GPU server. This request checks queue behavior.
95,True,200,,15590.591194108129,66f263e352ca,6604.01,5266.16,1325.26,8,8,800,130,4.2,1.5724,Hello there. This is a short batching benchmark request.
96,True,200,,15582.555359229445,d3846821b450,6607.06,5265.58,1325.26,8,8,800,130,4.2,1.5731,Fast response times matter. Efficient batching should reduce total queue pressure.
97,True,200,,15576.18333492428,11dd2100129a,6605.76,5263.42,1325.26,8,8,800,130,4.2,1.5728,We are measuring API throughput. Keep the delivery smooth and even.
98,True,200,,16154.176603071392,9cc168a5a592,5872.7,5279.57,586.85,3,3,300,128,4.2,1.3983,This benchmark uses one or two sentences. We want realistic short requests.
99,True,200,,16113.10600861907,e4b62c65037f,5864.89,5270.18,586.85,3,3,300,128,4.2,1.3964,Please read these two short sentences. They are meant for batching tests.
100,True,200,,16104.212862439454,7ab922ece1e7,5861.54,5267.88,586.85,3,3,300,128,4.2,1.3956,This is another compact request. It is intentionally short for concurrency tests.
