index,ok,http_status,error,local_wall_ms,request_id,latency_ms,queue_wait_ms,batch_exec_ms,batch_requests,batch_prompts,batch_target_tokens,batch_max_sequence_length,audio_duration_s,rtf,text
22,True,200,,5675.331538543105,b2bb84f21d8b,5646.21,3302.06,2313.87,14,14,1400,130,4.2,1.3443,OmniVoice is running on a GPU server. This request checks queue behavior.
23,True,200,,5641.823339276016,98a40d6cdc8e,5606.5,3263.04,2313.87,14,14,1400,130,4.2,1.3349,Hello there. This is a short batching benchmark request.
24,True,200,,5618.75962279737,dd937e1ce053,5585.28,3242.77,2313.87,14,14,1400,130,4.2,1.3298,Please read these two short sentences. They are meant for batching tests.
25,True,200,,5599.123971536756,744654aa27c4,5559.79,3214.51,2313.87,14,14,1400,130,4.2,1.3238,This is another compact request. It is intentionally short for concurrency tests.
26,True,200,,5584.865708835423,5fc1c25b6f6e,5555.28,3214.3,2313.87,14,14,1400,130,4.2,1.3227,The weather looks nice today. Please speak this naturally and clearly.
27,True,200,,5585.736320354044,4fc9df365f97,5541.22,3192.79,2313.87,14,14,1400,130,4.2,1.3193,The server should process many users together. This request helps validate that.
28,True,200,,5538.733966648579,a3df17437dd3,5513.18,3177.78,2313.87,14,14,1400,130,4.2,1.3127,This is a short test sentence. It should be easy to batch with others.
29,True,200,,5549.954557791352,4a047e2b568d,5514.67,3168.23,2313.87,14,14,1400,130,4.2,1.313,We are measuring API throughput. Keep the delivery smooth and even.
30,True,200,,7861.410702578723,34abf4309728,7825.72,5484.02,2316.91,14,14,1400,130,4.2,1.8633,Please read these two short sentences. They are meant for batching tests.
31,True,200,,7860.004459507763,abe2abea0856,7818.62,5473.78,2316.91,14,14,1400,130,4.2,1.8616,This is another compact request. It is intentionally short for concurrency tests.
32,True,200,,7852.921321056783,055761df81d9,7810.57,5468.22,2316.91,14,14,1400,130,4.2,1.8597,The server should process many users together. This request helps validate that.
33,True,200,,7817.156568169594,ab22f978185b,7783.37,5442.18,2316.91,14,14,1400,130,4.2,1.8532,This is another compact request. It is intentionally short for concurrency tests.
34,True,200,,7814.931415952742,6f68634a5d64,7775.05,5431.51,2316.91,14,14,1400,130,4.2,1.8512,OmniVoice is running on a GPU server. This request checks queue behavior.
35,True,200,,7759.5645962283015,8eb165348aa5,7728.36,5387.59,2316.91,14,14,1400,130,4.2,1.8401,This is a short test sentence. It should be easy to batch with others.
36,True,200,,7755.567429587245,ae4d21da715e,7727.55,5386.85,2316.91,14,14,1400,130,4.2,1.8399,Fast response times matter. Efficient batching should reduce total queue pressure.
37,True,200,,7769.383115693927,4e45866dcdc2,7726.24,5380.37,2316.91,14,14,1400,130,4.2,1.8396,The weather looks nice today. Please speak this naturally and clearly.
38,True,200,,7726.560773327947,dac661b79d06,7698.19,5344.98,2316.91,14,14,1400,130,4.2,1.8329,Fast response times matter. Efficient batching should reduce total queue pressure.
39,True,200,,7723.675518296659,99c3ba1fd9f5,7681.55,5337.58,2316.91,14,14,1400,130,4.2,1.8289,This is another compact request. It is intentionally short for concurrency tests.
40,True,200,,7697.017320431769,3784d34cfa15,7666.13,5325.86,2316.91,14,14,1400,130,4.2,1.8253,This is another compact request. It is intentionally short for concurrency tests.
41,True,200,,7691.0721734166145,9f23bd55ad8f,6972.53,4631.11,2316.91,14,14,1400,130,4.2,1.6601,Hello there. This is a short batching benchmark request.
42,True,200,,7671.689270995557,7b9204517716,4660.9,2317.31,2316.91,14,14,1400,130,4.2,1.1097,The weather looks nice today. Please speak this naturally and clearly.
43,True,200,,7668.813904747367,766e15b6a52b,4656.31,2312.89,2316.91,14,14,1400,130,4.2,1.1086,This benchmark uses one or two sentences. We want realistic short requests.
44,True,200,,9945.947811938822,5eb9e0b5a5d5,6980.09,4638.92,2316.41,14,14,1400,130,4.2,1.6619,This is another compact request. It is intentionally short for concurrency tests.
45,True,200,,9941.958026960492,e7e2f1973a22,6989.03,4640.27,2316.41,14,14,1400,130,4.2,1.6641,Hello there. This is a short batching benchmark request.
46,True,200,,9918.95724274218,2286e16f6c5f,6970.75,4629.77,2316.41,14,14,1400,130,4.2,1.6597,Hello there. This is a short batching benchmark request.
47,True,200,,9900.196163915098,b0b263c05ca0,6962.63,4630.24,2316.41,14,14,1400,130,4.2,1.6578,This is a short test sentence. It should be easy to batch with others.
48,True,200,,9887.099613435566,9ac1f7131939,6972.87,4629.23,2316.41,14,14,1400,130,4.2,1.6602,This is a short test sentence. It should be easy to batch with others.
49,True,200,,9881.914103403687,87d82336b7af,6968.99,4630.01,2316.41,14,14,1400,130,4.2,1.6593,The weather looks nice today. Please speak this naturally and clearly.
50,True,200,,9891.384310089052,2a29afa160b9,6966.82,4620.24,2316.41,14,14,1400,130,4.2,1.6588,OmniVoice is running on a GPU server. This request checks queue behavior.
51,True,200,,9884.007570333779,f7d6f752512b,6967.57,4619.5,2316.41,14,14,1400,130,4.2,1.6589,This is a short test sentence. It should be easy to batch with others.
52,True,200,,9834.171682596207,7c78d7a7f820,6963.76,4619.2,2316.41,14,14,1400,130,4.2,1.658,The server should process many users together. This request helps validate that.
53,True,200,,9831.951349973679,f3705771e4d3,6966.52,4618.93,2316.41,14,14,1400,130,4.2,1.6587,This is another compact request. It is intentionally short for concurrency tests.
54,True,200,,9832.507359795272,7c3e4d82199a,6970.37,4620.9,2316.41,14,14,1400,130,4.2,1.6596,Please read these two short sentences. They are meant for batching tests.
55,True,200,,9716.643299907446,c15df0d3475f,6960.3,4623.06,2316.41,14,14,1400,130,4.2,1.6572,Hello there. This is a short batching benchmark request.
56,True,200,,9683.660958893597,350a94d51f3f,4664.2,2320.35,2316.41,14,14,1400,130,4.2,1.1105,This is another compact request. It is intentionally short for concurrency tests.
57,True,200,,11967.705242335796,5969b160b1a8,6972.32,4640.9,2313.49,14,14,1400,130,4.2,1.6601,Please read these two short sentences. They are meant for batching tests.
58,True,200,,9650.94062872231,772ab6567510,4657.39,2312.93,2316.41,14,14,1400,130,4.2,1.1089,This benchmark uses one or two sentences. We want realistic short requests.
59,True,200,,11888.481904752553,948fe409322b,6975.09,4637.03,2313.49,14,14,1400,130,4.2,1.6607,This is another compact request. It is intentionally short for concurrency tests.
60,True,200,,11886.052396148443,1cbf2ecc08d1,6970.78,4629.26,2313.49,14,14,1400,130,4.2,1.6597,This is a short test sentence. It should be easy to batch with others.
61,True,200,,11870.42621243745,7eae15e6aad0,6957.75,4629.01,2313.49,14,14,1400,130,4.2,1.6566,Fast response times matter. Efficient batching should reduce total queue pressure.
62,True,200,,11864.53171633184,85aaea5328f1,6959.79,4628.24,2313.49,14,14,1400,130,4.2,1.6571,Hello there. This is a short batching benchmark request.
63,True,200,,11873.386781662703,c4679caaf76c,6967.35,4625.43,2313.49,14,14,1400,130,4.2,1.6589,Fast response times matter. Efficient batching should reduce total queue pressure.
64,True,200,,11872.966635972261,18de1e37bb7b,6971.22,4625.19,2313.49,14,14,1400,130,4.2,1.6598,OmniVoice is running on a GPU server. This request checks queue behavior.
65,True,200,,11843.213584274054,800f3918d6f3,6961.07,4624.57,2313.49,14,14,1400,130,4.2,1.6574,This is a short test sentence. It should be easy to batch with others.
66,True,200,,11821.687093935907,5d3697ce3cde,6963.14,4621.83,2313.49,14,14,1400,130,4.2,1.6579,This is another compact request. It is intentionally short for concurrency tests.
67,True,200,,11802.804350852966,a443a6cc9563,6962.3,4617.47,2313.49,14,14,1400,130,4.2,1.6577,We are measuring API throughput. Keep the delivery smooth and even.
68,True,200,,11792.02429484576,ab0f5fa0e54e,6960.95,4617.98,2313.49,14,14,1400,130,4.2,1.6574,Fast response times matter. Efficient batching should reduce total queue pressure.
69,True,200,,11780.165600590408,d1cd8b836f4a,6953.39,4617.74,2313.49,14,14,1400,130,4.2,1.6556,Fast response times matter. Efficient batching should reduce total queue pressure.
70,True,200,,11758.631130680442,1ba367dd9274,4642.66,2312.43,2313.49,14,14,1400,130,4.2,1.1054,Fast response times matter. Efficient batching should reduce total queue pressure.
71,True,200,,14061.550007201731,a821ac66952a,6960.92,4640.84,2295.09,14,14,1400,130,4.2,1.6574,We are measuring API throughput. Keep the delivery smooth and even.
72,True,200,,11720.569265075028,29b167047e8b,4655.78,2311.64,2313.49,14,14,1400,130,4.2,1.1085,Hello there. This is a short batching benchmark request.
73,True,200,,14029.05066497624,4133099d24fc,6957.3,4631.79,2295.09,14,14,1400,130,4.2,1.6565,The server should process many users together. This request helps validate that.
74,True,200,,14018.489386886358,3599a18c8b63,6958.15,4633.82,2295.09,14,14,1400,130,4.2,1.6567,This is another compact request. It is intentionally short for concurrency tests.
75,True,200,,13999.932397156954,9e07e62f98f1,6950.11,4634.17,2295.09,14,14,1400,130,4.2,1.6548,The server should process many users together. This request helps validate that.
76,True,200,,14001.883237622678,d675303eabe2,6951.59,4632.77,2295.09,14,14,1400,130,4.2,1.6551,Hello there. This is a short batching benchmark request.
77,True,200,,14004.049667157233,6ab7d44b57e6,6945.04,4622.39,2295.09,14,14,1400,130,4.2,1.6536,Fast response times matter. Efficient batching should reduce total queue pressure.
78,True,200,,13983.881738036871,febb42fed93f,6947.64,4623.68,2295.09,14,14,1400,130,4.2,1.6542,The server should process many users together. This request helps validate that.
79,True,200,,13953.592026606202,fb0e90d0f7a9,6947.02,4622.85,2295.09,14,14,1400,130,4.2,1.6541,Fast response times matter. Efficient batching should reduce total queue pressure.
80,True,200,,13922.929842025042,1d60157c3857,6943.45,4619.06,2295.09,14,14,1400,130,4.2,1.6532,Please read these two short sentences. They are meant for batching tests.
81,True,200,,13904.664371162653,082a75cfa72d,6938.76,4619.31,2295.09,14,14,1400,130,4.2,1.6521,Fast response times matter. Efficient batching should reduce total queue pressure.
82,True,200,,13881.385616958141,ffa8ecebf5c3,6942.34,4618.17,2295.09,14,14,1400,130,4.2,1.6529,This is another compact request. It is intentionally short for concurrency tests.
83,True,200,,13835.690391249955,a100d397cb7b,6937.7,4617.82,2295.09,14,14,1400,130,4.2,1.6518,OmniVoice is running on a GPU server. This request checks queue behavior.
84,True,200,,13802.048276178539,92fe2fffaf5d,4640.4,2322.94,2295.09,14,14,1400,130,4.2,1.1049,OmniVoice is running on a GPU server. This request checks queue behavior.
85,True,200,,13709.482950158417,f1d21462224e,4641.53,2313.44,2295.09,14,14,1400,130,4.2,1.1051,The weather looks nice today. Please speak this naturally and clearly.
86,True,200,,15974.18955527246,e66f102c7b87,6933.47,4611.67,2304.08,14,14,1400,130,4.2,1.6508,We are measuring API throughput. Keep the delivery smooth and even.
87,True,200,,15940.49069005996,7a0c6e9c89df,6935.1,4613.96,2304.08,14,14,1400,130,4.2,1.6512,Hello there. This is a short batching benchmark request.
88,True,200,,15935.89014094323,570848577a8a,6934.71,4613.72,2304.08,14,14,1400,130,4.2,1.6511,We are measuring API throughput. Keep the delivery smooth and even.
89,True,200,,15910.32602172345,04bb523df1ea,6932.26,4612.94,2304.08,14,14,1400,130,4.2,1.6505,Please read these two short sentences. They are meant for batching tests.
90,True,200,,15903.681448660791,6342e5375722,6947.99,4614.28,2304.08,14,14,1400,130,4.2,1.6543,The weather looks nice today. Please speak this naturally and clearly.
91,True,200,,15899.759165942669,0f64a06b5925,6935.94,4599.53,2304.08,14,14,1400,130,4.2,1.6514,This is a short test sentence. It should be easy to batch with others.
92,True,200,,15882.025645114481,71275b5e734e,6922.5,4601.14,2304.08,14,14,1400,130,4.2,1.6482,The server should process many users together. This request helps validate that.
93,True,200,,15875.415371730924,6270962104f4,6934.13,4599.77,2304.08,14,14,1400,130,4.2,1.651,Fast response times matter. Efficient batching should reduce total queue pressure.
94,True,200,,15844.72721721977,f4567fb3a320,6927.91,4598.99,2304.08,14,14,1400,130,4.2,1.6495,OmniVoice is running on a GPU server. This request checks queue behavior.
95,True,200,,15842.566667124629,b337cc946b22,6932.04,4598.6,2304.08,14,14,1400,130,4.2,1.6505,Hello there. This is a short batching benchmark request.
96,True,200,,15830.67053090781,c15f4d9e5e5f,6932.73,4599.25,2304.08,14,14,1400,130,4.2,1.6506,Fast response times matter. Efficient batching should reduce total queue pressure.
97,True,200,,15816.625135019422,e958f8c1fe36,6925.07,4600.62,2304.08,14,14,1400,130,4.2,1.6488,We are measuring API throughput. Keep the delivery smooth and even.
98,True,200,,15815.862637013197,8184a52f97f8,4627.55,2297.96,2304.08,14,14,1400,130,4.2,1.1018,This benchmark uses one or two sentences. We want realistic short requests.
99,True,200,,15774.127106182277,e46acd22a083,4613.93,2292.78,2304.08,14,14,1400,130,4.2,1.0986,Please read these two short sentences. They are meant for batching tests.
100,True,200,,16286.35430149734,9b6aa05eb03c,5147.85,4614.16,528.4,1,1,100,128,4.2,1.2257,This is another compact request. It is intentionally short for concurrency tests.
